fecha,hotel,year,canal,ocup_total,shap_value,family
2023-12-12,HOTEL_1,2023,L,0.5319148936170213,0.0,ttoo
2023-12-13,HOTEL_1,2023,L,0.5106382978723404,0.0,ttoo
2023-12-14,HOTEL_1,2023,L,0.2553191489361702,0.0,ttoo
2023-12-15,HOTEL_1,2023,L,0.46808510638297873,0.0,ttoo
2023-12-16,HOTEL_1,2023,L,0.3617021276595745,0.0,ttoo
2023-12-17,HOTEL_1,2023,L,0.4148936170212766,0.0,ttoo
2023-12-18,HOTEL_1,2023,L,0.425531914893617,0.0,ttoo
2023-12-19,HOTEL_1,2023,L,0.35106382978723405,0.0,ttoo
2023-12-20,HOTEL_1,2023,L,0.3829787234042553,0.0,ttoo
2023-12-21,HOTEL_1,2023,L,0.32978723404255317,0.0,ttoo
2023-12-22,HOTEL_1,2023,L,0.425531914893617,0.0,ttoo
2023-12-23,HOTEL_1,2023,L,0.39361702127659576,0.0,ttoo
2023-12-24,HOTEL_1,2023,L,0.46808510638297873,0.0,ttoo
2023-12-25,HOTEL_1,2023,L,0.6595744680851063,0.0,ttoo
2023-12-26,HOTEL_1,2023,L,0.3617021276595745,0.0,ttoo
2023-12-27,HOTEL_1,2023,L,0.5531914893617021,0.0,ttoo
2023-12-28,HOTEL_1,2023,L,0.44680851063829785,0.0,ttoo
2023-12-29,HOTEL_1,2023,L,0.425531914893617,0.0,ttoo
2023-12-30,HOTEL_1,2023,L,0.6382978723404256,0.0,ttoo
2023-12-31,HOTEL_1,2023,L,0.6702127659574468,0.0,ttoo
2024-01-01,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-01-02,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-01-03,HOTEL_1,2024,L,0.6276595744680851,0.0,ttoo
2024-01-04,HOTEL_1,2024,L,0.6595744680851063,0.0,ttoo
2024-01-05,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-01-06,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-01-07,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-01-08,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-01-09,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-01-10,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-01-11,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-01-12,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-01-13,HOTEL_1,2024,L,0.574468085106383,0.0,ttoo
2024-01-14,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-01-15,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-01-16,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-01-17,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-01-18,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-01-19,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-01-20,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-01-21,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-01-22,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-01-23,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-01-24,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-01-25,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-01-26,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-01-27,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-01-28,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-01-29,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-01-30,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-01-31,HOTEL_1,2024,L,0.23404255319148937,0.0,ttoo
2024-02-01,HOTEL_1,2024,L,0.19148936170212766,0.0,ttoo
2024-02-02,HOTEL_1,2024,L,0.10638297872340426,0.0,ttoo
2024-02-03,HOTEL_1,2024,L,0.2127659574468085,0.0,ttoo
2024-02-04,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-02-05,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-02-06,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-02-07,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-02-08,HOTEL_1,2024,L,0.32978723404255317,0.0,ttoo
2024-02-09,HOTEL_1,2024,L,0.20212765957446807,0.0,ttoo
2024-02-10,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-02-11,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-02-12,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-02-13,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-02-14,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-02-15,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-02-16,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-02-17,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-02-18,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-02-19,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-02-20,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-02-21,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-02-22,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-02-23,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-02-24,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-02-25,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-02-26,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-02-27,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-02-28,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-02-29,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-03-01,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-03-02,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-03-03,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-03-04,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-03-05,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-03-06,HOTEL_1,2024,L,0.3191489361702128,0.0,ttoo
2024-03-07,HOTEL_1,2024,L,0.22340425531914893,0.0,ttoo
2024-03-08,HOTEL_1,2024,L,0.24468085106382978,0.0,ttoo
2024-03-09,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-03-10,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-03-11,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-03-12,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-03-13,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-03-14,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-03-15,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-03-16,HOTEL_1,2024,L,0.7021276595744681,0.0,ttoo
2024-03-17,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-03-18,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-03-19,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-03-20,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-03-21,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-03-22,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-03-23,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-03-24,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-03-25,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-03-26,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-03-27,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-03-28,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-03-29,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-03-30,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-03-31,HOTEL_1,2024,L,0.2765957446808511,0.0,ttoo
2024-04-01,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-04-02,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-04-03,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-04-04,HOTEL_1,2024,L,0.2127659574468085,0.0,ttoo
2024-04-05,HOTEL_1,2024,L,0.2765957446808511,0.0,ttoo
2024-04-06,HOTEL_1,2024,L,0.6276595744680851,0.0,ttoo
2024-04-07,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-04-08,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-04-09,HOTEL_1,2024,L,0.648936170212766,0.0,ttoo
2024-04-10,HOTEL_1,2024,L,0.6808510638297872,0.0,ttoo
2024-04-11,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-04-12,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-04-13,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-04-14,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-04-15,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-04-16,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-04-17,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-04-18,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-04-19,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-04-20,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-04-21,HOTEL_1,2024,L,0.23404255319148937,0.0,ttoo
2024-04-22,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-04-23,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-04-24,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-04-25,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-04-26,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-04-27,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-04-28,HOTEL_1,2024,L,0.1702127659574468,0.0,ttoo
2024-04-29,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-04-30,HOTEL_1,2024,L,0.24468085106382978,0.0,ttoo
2024-05-01,HOTEL_1,2024,L,0.2765957446808511,0.0,ttoo
2024-05-02,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-05-03,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-05-04,HOTEL_1,2024,L,0.3191489361702128,0.0,ttoo
2024-05-05,HOTEL_1,2024,L,0.1702127659574468,0.0,ttoo
2024-05-06,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-05-07,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-05-08,HOTEL_1,2024,L,0.031914893617021274,0.0,ttoo
2024-05-09,HOTEL_1,2024,L,0.0425531914893617,0.0,ttoo
2024-05-10,HOTEL_1,2024,L,0.2978723404255319,0.0,ttoo
2024-05-11,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-05-12,HOTEL_1,2024,L,0.1595744680851064,0.0,ttoo
2024-05-13,HOTEL_1,2024,L,0.22340425531914893,0.0,ttoo
2024-05-14,HOTEL_1,2024,L,0.2765957446808511,0.0,ttoo
2024-05-15,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-05-16,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-05-17,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-05-18,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-05-19,HOTEL_1,2024,L,0.1702127659574468,0.0,ttoo
2024-05-20,HOTEL_1,2024,L,0.2765957446808511,0.0,ttoo
2024-05-21,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-05-22,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-05-23,HOTEL_1,2024,L,0.6276595744680851,0.0,ttoo
2024-05-24,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-05-25,HOTEL_1,2024,L,0.32978723404255317,0.0,ttoo
2024-05-26,HOTEL_1,2024,L,0.1595744680851064,0.0,ttoo
2024-05-27,HOTEL_1,2024,L,0.2978723404255319,0.0,ttoo
2024-05-28,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-05-29,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-05-30,HOTEL_1,2024,L,0.23404255319148937,0.0,ttoo
2024-05-31,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-06-01,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-06-02,HOTEL_1,2024,L,0.23404255319148937,0.0,ttoo
2024-06-03,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-06-04,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-06-05,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-06-06,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-06-07,HOTEL_1,2024,L,0.24468085106382978,0.0,ttoo
2024-06-08,HOTEL_1,2024,L,0.2127659574468085,0.0,ttoo
2024-06-09,HOTEL_1,2024,L,0.11702127659574468,0.0,ttoo
2024-06-10,HOTEL_1,2024,L,0.18085106382978725,0.0,ttoo
2024-06-11,HOTEL_1,2024,L,0.22340425531914893,0.0,ttoo
2024-06-12,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-06-13,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-06-14,HOTEL_1,2024,L,0.23404255319148937,0.0,ttoo
2024-06-15,HOTEL_1,2024,L,0.1702127659574468,0.0,ttoo
2024-06-16,HOTEL_1,2024,L,0.0425531914893617,0.0,ttoo
2024-06-17,HOTEL_1,2024,L,0.1702127659574468,0.0,ttoo
2024-06-18,HOTEL_1,2024,L,0.3191489361702128,0.0,ttoo
2024-06-19,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-06-20,HOTEL_1,2024,L,0.6063829787234043,0.0,ttoo
2024-06-21,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-06-22,HOTEL_1,2024,L,0.5957446808510638,0.0,ttoo
2024-06-23,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-06-24,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-06-25,HOTEL_1,2024,L,0.574468085106383,0.0,ttoo
2024-06-26,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-06-27,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-06-28,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-06-29,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-06-30,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-07-01,HOTEL_1,2024,L,0.5957446808510638,0.0,ttoo
2024-07-02,HOTEL_1,2024,L,0.723404255319149,0.0,ttoo
2024-07-03,HOTEL_1,2024,L,0.7021276595744681,0.0,ttoo
2024-07-04,HOTEL_1,2024,L,0.8404255319148937,0.0,ttoo
2024-07-05,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-07-06,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-07-07,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-07-08,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-07-09,HOTEL_1,2024,L,0.6914893617021277,0.0,ttoo
2024-07-10,HOTEL_1,2024,L,0.6702127659574468,0.0,ttoo
2024-07-11,HOTEL_1,2024,L,0.6808510638297872,0.0,ttoo
2024-07-12,HOTEL_1,2024,L,0.6702127659574468,0.0,ttoo
2024-07-13,HOTEL_1,2024,L,0.6170212765957447,0.0,ttoo
2024-07-14,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-07-15,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-07-16,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-07-17,HOTEL_1,2024,L,0.6382978723404256,0.0,ttoo
2024-07-18,HOTEL_1,2024,L,0.648936170212766,0.0,ttoo
2024-07-19,HOTEL_1,2024,L,0.6914893617021277,0.0,ttoo
2024-07-20,HOTEL_1,2024,L,0.6063829787234043,0.0,ttoo
2024-07-21,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-07-22,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-07-23,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-07-24,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-07-25,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-07-26,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-07-27,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-07-28,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-07-29,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-07-30,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-07-31,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-08-01,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-08-02,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-08-03,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-08-04,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-08-05,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-08-06,HOTEL_1,2024,L,0.7127659574468085,0.0,ttoo
2024-08-07,HOTEL_1,2024,L,0.6914893617021277,0.0,ttoo
2024-08-08,HOTEL_1,2024,L,0.648936170212766,0.0,ttoo
2024-08-09,HOTEL_1,2024,L,0.5957446808510638,0.0,ttoo
2024-08-10,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-08-11,HOTEL_1,2024,L,0.3191489361702128,0.0,ttoo
2024-08-12,HOTEL_1,2024,L,0.32978723404255317,0.0,ttoo
2024-08-13,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-08-14,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-08-15,HOTEL_1,2024,L,0.22340425531914893,0.0,ttoo
2024-08-16,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-08-17,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-08-18,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-08-19,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-08-20,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-08-21,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-08-22,HOTEL_1,2024,L,0.574468085106383,0.0,ttoo
2024-08-23,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-08-24,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-08-25,HOTEL_1,2024,L,0.6914893617021277,0.0,ttoo
2024-08-26,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-08-27,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-08-28,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-08-29,HOTEL_1,2024,L,0.6595744680851063,0.0,ttoo
2024-08-30,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-08-31,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-09-01,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-09-02,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-09-03,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-09-04,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-09-05,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-09-06,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-09-07,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-09-08,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-09-09,HOTEL_1,2024,L,0.39361702127659576,0.0,ttoo
2024-09-10,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-09-11,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-09-12,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-09-13,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-09-14,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-09-15,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-09-16,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-09-17,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-09-18,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-09-19,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-09-20,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-09-21,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-09-22,HOTEL_1,2024,L,0.35106382978723405,0.0,ttoo
2024-09-23,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-09-24,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-09-25,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-09-26,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-09-27,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-09-28,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-09-29,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-09-30,HOTEL_1,2024,L,0.2872340425531915,0.0,ttoo
2024-10-01,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-10-02,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-10-03,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-10-04,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-10-05,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-10-06,HOTEL_1,2024,L,0.30851063829787234,0.0,ttoo
2024-10-07,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-10-08,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-10-09,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-10-10,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-10-11,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-10-12,HOTEL_1,2024,L,0.48936170212765956,0.0,ttoo
2024-10-13,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-10-14,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-10-15,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-10-16,HOTEL_1,2024,L,0.6382978723404256,0.0,ttoo
2024-10-17,HOTEL_1,2024,L,0.5425531914893617,0.0,ttoo
2024-10-18,HOTEL_1,2024,L,0.32978723404255317,0.0,ttoo
2024-10-19,HOTEL_1,2024,L,0.3191489361702128,0.0,ttoo
2024-10-20,HOTEL_1,2024,L,0.44680851063829785,0.0,ttoo
2024-10-21,HOTEL_1,2024,L,0.7553191489361702,0.0,ttoo
2024-10-22,HOTEL_1,2024,L,0.6914893617021277,0.0,ttoo
2024-10-23,HOTEL_1,2024,L,0.723404255319149,0.0,ttoo
2024-10-24,HOTEL_1,2024,L,0.5957446808510638,0.0,ttoo
2024-10-25,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-10-26,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-10-27,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-10-28,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-10-29,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-10-30,HOTEL_1,2024,L,0.5638297872340425,0.0,ttoo
2024-10-31,HOTEL_1,2024,L,0.32978723404255317,0.0,ttoo
2024-11-01,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-11-02,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-11-03,HOTEL_1,2024,L,0.3617021276595745,0.0,ttoo
2024-11-04,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-11-05,HOTEL_1,2024,L,0.6170212765957447,0.0,ttoo
2024-11-06,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-11-07,HOTEL_1,2024,L,0.6170212765957447,0.0,ttoo
2024-11-08,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-11-09,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-11-10,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-11-11,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-11-12,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-11-13,HOTEL_1,2024,L,0.574468085106383,0.0,ttoo
2024-11-14,HOTEL_1,2024,L,0.6170212765957447,0.0,ttoo
2024-11-15,HOTEL_1,2024,L,0.6595744680851063,0.0,ttoo
2024-11-16,HOTEL_1,2024,L,0.5851063829787234,0.0,ttoo
2024-11-17,HOTEL_1,2024,L,0.46808510638297873,0.0,ttoo
2024-11-18,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-11-19,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-11-20,HOTEL_1,2024,L,0.5,0.0,ttoo
2024-11-21,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-11-22,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-11-23,HOTEL_1,2024,L,0.574468085106383,0.0,ttoo
2024-11-24,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-11-25,HOTEL_1,2024,L,0.4574468085106383,0.0,ttoo
2024-11-26,HOTEL_1,2024,L,0.5106382978723404,0.0,ttoo
2024-11-27,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-11-28,HOTEL_1,2024,L,0.26595744680851063,0.0,ttoo
2024-11-29,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-11-30,HOTEL_1,2024,L,0.5212765957446809,0.0,ttoo
2024-12-01,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-12-02,HOTEL_1,2024,L,0.3829787234042553,0.0,ttoo
2024-12-03,HOTEL_1,2024,L,0.5531914893617021,0.0,ttoo
2024-12-04,HOTEL_1,2024,L,0.2553191489361702,0.0,ttoo
2024-12-05,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
2024-12-06,HOTEL_1,2024,L,0.40425531914893614,0.0,ttoo
2024-12-07,HOTEL_1,2024,L,0.425531914893617,0.0,ttoo
2024-12-08,HOTEL_1,2024,L,0.3404255319148936,0.0,ttoo
2024-12-09,HOTEL_1,2024,L,0.4787234042553192,0.0,ttoo
2024-12-10,HOTEL_1,2024,L,0.43617021276595747,0.0,ttoo
2024-12-11,HOTEL_1,2024,L,0.5319148936170213,0.0,ttoo
2024-12-12,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-12-13,HOTEL_1,2024,L,0.4148936170212766,0.0,ttoo
2024-12-14,HOTEL_1,2024,L,0.3723404255319149,0.0,ttoo
